hr3612-112,Y000064
hr3611-112,B001275
hr3611-112,F000445
hr3611-112,F000450
hr3611-112,G000566
hr3611-112,H001051
hr3611-112,K000376
hr3611-112,R000582
hr3610-112,B001275
hr3610-112,G000566
hr3610-112,H001055
hr3610-112,K000376
hr3610-112,R000591
hr3610-112,R000582
hr3610-112,R000592
hr3610-112,W000795
hr3609-112,B001243
hr3609-112,B001254
hr3609-112,B001262
hr3609-112,C001082
hr3609-112,C001076
hr3609-112,F000450
hr3609-112,G000549
hr3609-112,G000552
hr3609-112,H001058
hr3609-112,J000285
hr3609-112,K000220
hr3609-112,L000571
hr3609-112,M001138
hr3609-112,M001134
hr3609-112,P000601
hr3609-112,P000373
hr3609-112,P000592
hr3609-112,R000582
hr3609-112,R000592
hr3609-112,R000593
hr3609-112,R000570
hr3609-112,S001189
hr3609-112,S001184
hr3609-112,W000798
hr3609-112,W000796
hr3608-112,B001250
hr3608-112,B001273
hr3608-112,B001274
hr3608-112,B001262
hr3608-112,B001149
hr3608-112,C001082
hr3608-112,D000533
hr3608-112,E000291
hr3608-112,F000459
hr3608-112,F000456
hr3608-112,F000461
hr3608-112,F000445
hr3608-112,F000450
hr3608-112,G000548
hr3608-112,G000550
hr3608-112,G000546
hr3608-112,G000560
hr3608-112,G000567
hr3608-112,H001053
hr3608-112,H001056
hr3608-112,H001059
hr3608-112,J000174
hr3608-112,K000362
hr3608-112,K000220
hr3608-112,L000564
hr3608-112,L000571
hr3608-112,M001158
hr3608-112,M000689
hr3608-112,M001139
hr3608-112,N000186
hr3608-112,P000587
hr3608-112,P000592
hr3608-112,P000602
hr3608-112,P000599
hr3608-112,R000578
hr3608-112,R000592
hr3608-112,S001176
hr3608-112,S000244
hr3608-112,S001155
hr3608-112,W000811
hr3608-112,W000796
hr3608-112,Y000033
hr3607-112,D000327
hr3606-112,B000013
hr3606-112,B001243
hr3606-112,C001082
hr3606-112,C001047
hr3606-112,C001060
hr3606-112,C001083
hr3606-112,C001078
hr3606-112,C001087
hr3606-112,C001038
hr3606-112,D000616
hr3606-112,D000613
hr3606-112,E000215
hr3606-112,G000559
hr3606-112,G000548
hr3606-112,G000567
hr3606-112,G000569
hr3606-112,H001054
hr3606-112,H001036
hr3606-112,H001047
hr3606-112,H001058
hr3606-112,H001060
hr3606-112,J000174
hr3606-112,K000188
hr3606-112,K000210
hr3606-112,L000560
hr3606-112,L000569
hr3606-112,M001138
hr3606-112,M000309
hr3606-112,M001156
hr3606-112,M001181
hr3606-112,M001139
hr3606-112,M001160
hr3606-112,N000182
hr3606-112,O000169
hr3606-112,P000593
hr3606-112,P000595
hr3606-112,P000598
hr3606-112,R000586
hr3606-112,R000573
hr3606-112,R000487
hr3606-112,R000515
hr3606-112,S001182
hr3606-112,S001179
hr3606-112,S001183
hr3606-112,S001189
hr3606-112,S001184
hr3606-112,S000250
hr3606-112,S001185
hr3606-112,S000510
hr3606-112,T000470
hr3606-112,W000800
hr3606-112,W000796
hr3606-112,W000809
hr3605-112,B000410
hr3605-112,M001147
hr3605-112,R000409
hr3605-112,S000344
hr3605-112,S000810
hr3605-112,W000672
hr3601-112,B001257
hr3601-112,F000460
hr3601-112,P000588
hr3601-112,R000591
hr3601-112,S000244
hr3601-112,W000796
hr3600-112,C001061
hr3600-112,C001077
hr3600-112,G000552
hr3600-112,P000583
hr3600-112,T000326
hr3599-112,B001231
hr3599-112,B000574
hr3599-112,B001278
hr3599-112,D000191
hr3599-112,I000026
hr3599-112,L000570
hr3599-112,M001142
hr3599-112,S001180
hr3599-112,T000460
hr3597-112,B000652
hr3596-112,A000022
hr3596-112,A000362
hr3596-112,A000210
hr3596-112,B001234
hr3596-112,B001230
hr3596-112,B001231
hr3596-112,B000410
hr3596-112,B000652
hr3596-112,B001227
hr3596-112,B001259
hr3596-112,B000911
hr3596-112,C001036
hr3596-112,C001037
hr3596-112,C001060
hr3596-112,C001066
hr3596-112,C001058
hr3596-112,C001080
hr3596-112,C001084
hr3596-112,C001085
hr3596-112,C001067
hr3596-112,C001049
hr3596-112,C001061
hr3596-112,C001068
hr3596-112,C000714
hr3596-112,C001069
hr3596-112,C001081
hr3596-112,C000984
hr3596-112,D000191
hr3596-112,D000197
hr3596-112,D000216
hr3596-112,D000610
hr3596-112,D000355
hr3596-112,D000399
hr3596-112,D000482
hr3596-112,E000290
hr3596-112,E000288
hr3596-112,E000179
hr3596-112,E000215
hr3596-112,F000030
hr3596-112,F000043
hr3596-112,F000116
hr3596-112,F000451
hr3596-112,F000339
hr3596-112,F000455
hr3596-112,G000559
hr3596-112,G000553
hr3596-112,G000410
hr3596-112,G000551
hr3596-112,G000569
hr3596-112,G000535
hr3596-112,H001063
hr3596-112,H001050
hr3596-112,H000324
hr3596-112,H001046
hr3596-112,H001038
hr3596-112,H001047
hr3596-112,H000627
hr3596-112,H001042
hr3596-112,H001062
hr3596-112,H000712
hr3596-112,H001032
hr3596-112,H001034
hr3596-112,I000057
hr3596-112,J000032
hr3596-112,J000283
hr3596-112,J000126
hr3596-112,J000288
hr3596-112,K000009
hr3596-112,K000375
hr3596-112,K000172
hr3596-112,K000369
hr3596-112,K000336
hr3596-112,L000559
hr3596-112,L000563
hr3596-112,L000554
hr3596-112,L000565
hr3596-112,L000480
hr3596-112,L000570
hr3596-112,L000562
hr3596-112,M000087
hr3596-112,M000133
hr3596-112,M001163
hr3596-112,M000309
hr3596-112,M001143
hr3596-112,M000404
hr3596-112,M000312
hr3596-112,M000485
hr3596-112,M001180
hr3596-112,M001166
hr3596-112,M001181
hr3596-112,M001149
hr3596-112,M001160
hr3596-112,M000933
hr3596-112,M001169
hr3596-112,N000002
hr3596-112,N000179
hr3596-112,N000015
hr3596-112,O000085
hr3596-112,O000169
hr3596-112,P000034
hr3596-112,P000096
hr3596-112,P000099
hr3596-112,P000593
hr3596-112,P000595
hr3596-112,P000258
hr3596-112,P000597
hr3596-112,R000011
hr3596-112,R000053
hr3596-112,R000581
hr3596-112,R000462
hr3596-112,R000486
hr3596-112,R000594
hr3596-112,R000576
hr3596-112,R000515
hr3596-112,S001156
hr3596-112,S000030
hr3596-112,S001168
hr3596-112,S001150
hr3596-112,S001162
hr3596-112,S000185
hr3596-112,S000248
hr3596-112,S000344
hr3596-112,S000480
hr3596-112,S001175
hr3596-112,S000810
hr3596-112,S001174
hr3596-112,T000193
hr3596-112,T000266
hr3596-112,T000469
hr3596-112,T000465
hr3596-112,V000081
hr3596-112,V000108
hr3596-112,W000797
hr3596-112,W000207
hr3596-112,W000800
hr3596-112,W000808
hr3596-112,W000738
hr3596-112,Y000062
hr3595-112,B000574
hr3595-112,W000797
hr3594-112,A000361
hr3594-112,A000365
hr3594-112,B000208
hr3594-112,B000213
hr3594-112,B001271
hr3594-112,B001273
hr3594-112,B001255
hr3594-112,B001262
hr3594-112,B001149
hr3594-112,C001082
hr3594-112,C000266
hr3594-112,C000556
hr3594-112,C001062
hr3594-112,C001087
hr3594-112,D000615
hr3594-112,D000533
hr3594-112,E000291
hr3594-112,E000172
hr3594-112,F000458
hr3594-112,F000461
hr3594-112,F000445
hr3594-112,F000448
hr3594-112,G000563
hr3594-112,G000550
hr3594-112,G000552
hr3594-112,G000289
hr3594-112,G000565
hr3594-112,G000560
hr3594-112,G000567
hr3594-112,G000568
hr3594-112,H001045
hr3594-112,H001052
hr3594-112,H001057
hr3594-112,H001059
hr3594-112,J000290
hr3594-112,J000292
hr3594-112,J000255
hr3594-112,K000362
hr3594-112,K000378
hr3594-112,K000363
hr3594-112,L000564
hr3594-112,L000574
hr3594-112,L000554
hr3594-112,L000576
hr3594-112,L000569
hr3594-112,M001158
hr3594-112,M001177
hr3594-112,M001139
hr3594-112,M001182
hr3594-112,M001151
hr3594-112,N000185
hr3594-112,N000186
hr3594-112,O000169
hr3594-112,P000585
hr3594-112,P000599
hr3594-112,R000582
hr3594-112,S001176
hr3594-112,S001182
hr3594-112,S001179
hr3594-112,S001183
hr3594-112,S001189
hr3594-112,S001187
hr3594-112,T000470
hr3594-112,W000796
hr3594-112,W000795
hr3594-112,W000804
hr3594-112,Y000031
hr3594-112,Y000033
hr3593-112,A000022
hr3593-112,B001242
hr3593-112,B001276
hr3593-112,C001067
hr3593-112,C001038
hr3593-112,E000179
hr3593-112,G000564
hr3593-112,G000569
hr3593-112,H001051
hr3593-112,H001038
hr3593-112,H000627
hr3593-112,H001062
hr3593-112,I000057
hr3593-112,K000210
hr3593-112,L000480
hr3593-112,M000087
hr3593-112,M000309
hr3593-112,M001137
hr3593-112,N000002
hr3593-112,O000169
hr3593-112,R000053
hr3593-112,R000585
hr3593-112,S000248
hr3593-112,S000480
hr3593-112,T000469
hr3593-112,T000326
hr3593-112,T000471
hr3593-112,V000081
hr3591-112,A000362
hr3591-112,A000210
hr3591-112,B001242
hr3591-112,B000574
hr3591-112,B001278
hr3591-112,B001227
hr3591-112,C001081
hr3591-112,D000598
hr3591-112,D000482
hr3591-112,E000215
hr3591-112,F000043
hr3591-112,F000116
hr3591-112,F000455
hr3591-112,G000564
hr3591-112,G000569
hr3591-112,H001063
hr3591-112,H001050
hr3591-112,H001038
hr3591-112,H000627
hr3591-112,H001062
hr3591-112,H000712
hr3591-112,H001032
hr3591-112,I000057
hr3591-112,K000009
hr3591-112,K000210
hr3591-112,L000560
hr3591-112,L000397
hr3591-112,M000087
hr3591-112,M000309
hr3591-112,M001143
hr3591-112,M000404
hr3591-112,M001149
hr3591-112,N000002
hr3591-112,O000169
hr3591-112,P000096
hr3591-112,R000053
hr3591-112,R000581
hr3591-112,R000573
hr3591-112,R000462
hr3591-112,R000486
hr3591-112,R000577
hr3591-112,S001145
hr3591-112,S001150
hr3591-112,S001180
hr3591-112,S000248
hr3591-112,S001165
hr3591-112,S000480
hr3591-112,S000510
hr3591-112,T000469
hr3591-112,T000326
hr3591-112,V000108
hr3591-112,W000800
hr3591-112,W000738
hr3590-112,B001245
hr3590-112,C001067
hr3590-112,F000010
hr3590-112,F000116
hr3590-112,G000551
hr3590-112,G000535
hr3590-112,H000627
hr3590-112,H001032
hr3590-112,H001034
hr3590-112,M000312
hr3590-112,P000034
hr3590-112,P000096
hr3590-112,P000149
hr3590-112,P000598
hr3590-112,R000462
hr3590-112,S001177
hr3590-112,S000522
hr3590-112,W000800
hr3589-112,B001276
hr3589-112,C001051
hr3589-112,F000449
hr3589-112,H001059
hr3589-112,I000056
hr3589-112,J000292
hr3589-112,L000575
hr3589-112,M001147
hr3589-112,P000585
hr3589-112,R000590
hr3589-112,R000580
hr3589-112,R000487
hr3589-112,S001164
hr3589-112,S000244
hr3589-112,S001187
hr3589-112,W000672
hr3588-112,C001076
hr3587-112,B000410
hr3587-112,D000598
hr3587-112,E000215
hr3587-112,F000116
hr3587-112,W000738
hr3586-112,B000461
hr3586-112,B001257
hr3586-112,B001243
hr3586-112,B001248
hr3586-112,C001077
hr3586-112,C001086
hr3586-112,C001045
hr3586-112,E000291
hr3586-112,G000565
hr3586-112,G000568
hr3586-112,H001059
hr3586-112,L000554
hr3586-112,L000569
hr3586-112,M001142
hr3586-112,M000508
hr3586-112,R000582
hr3586-112,R000572
hr3586-112,S001179
hr3586-112,S000522
hr3586-112,S001155
hr3586-112,W000804
hr3585-112,B000652
hr3585-112,D000191
hr3585-112,J000255
hr3585-112,V000128
hr3584-112,C001078
hr3584-112,D000610
hr3583-112,A000367
hr3583-112,B001271
hr3583-112,B001273
hr3583-112,B001243
hr3583-112,B001254
hr3583-112,B001275
hr3583-112,C001082
hr3583-112,C001076
hr3583-112,D000615
hr3583-112,G000552
hr3583-112,H001036
hr3583-112,H001058
hr3583-112,J000285
hr3583-112,K000378
hr3583-112,L000573
hr3583-112,L000571
hr3583-112,M001138
hr3583-112,P000373
hr3583-112,Q000024
hr3583-112,R000587
hr3583-112,R000592
hr3583-112,R000570
hr3583-112,S001189
hr3583-112,S001188
hr3583-112,W000798
hr3583-112,W000796
hr3583-112,Y000064
hr3582-112,A000367
hr3582-112,A000365
hr3582-112,B001269
hr3582-112,B000208
hr3582-112,B000213
hr3582-112,B001257
hr3582-112,B001273
hr3582-112,B001243
hr3582-112,B001244
hr3582-112,B001262
hr3582-112,C001076
hr3582-112,C001086
hr3582-112,C001048
hr3582-112,D000616
hr3582-112,F000444
hr3582-112,F000456
hr3582-112,F000461
hr3582-112,F000448
hr3582-112,G000562
hr3582-112,G000548
hr3582-112,G000564
hr3582-112,G000550
hr3582-112,G000565
hr3582-112,G000560
hr3582-112,H001051
hr3582-112,H001045
hr3582-112,H001052
hr3582-112,H001054
hr3582-112,H001036
hr3582-112,H001057
hr3582-112,H001059
hr3582-112,J000292
hr3582-112,K000220
hr3582-112,K000378
hr3582-112,K000363
hr3582-112,L000575
hr3582-112,L000571
hr3582-112,M001155
hr3582-112,M001138
hr3582-112,M001158
hr3582-112,M001177
hr3582-112,M001156
hr3582-112,M001180
hr3582-112,M001182
hr3582-112,P000594
hr3582-112,P000588
hr3582-112,P000373
hr3582-112,P000599
hr3582-112,Q000024
hr3582-112,R000585
hr3582-112,R000587
hr3582-112,R000590
hr3582-112,R000582
hr3582-112,R000592
hr3582-112,R000593
hr3582-112,R000570
hr3582-112,S001176
hr3582-112,S001189
hr3582-112,S001187
hr3582-112,S001188
hr3582-112,S001155
hr3582-112,T000462
hr3582-112,W000798
hr3582-112,W000796
