hr1286-113,M000087
hr1286-113,M000133
hr1286-113,M001163
hr1286-113,M000309
hr1286-113,M001143
hr1286-113,M000404
hr1286-113,M000312
hr1286-113,M001188
hr1286-113,M001149
hr1286-113,M000725
hr1286-113,M001160
hr1286-113,M000933
hr1286-113,N000002
hr1286-113,N000179
hr1286-113,N000187
hr1286-113,N000127
hr1286-113,N000147
hr1286-113,P000034
hr1286-113,P000096
hr1286-113,P000604
hr1286-113,P000197
hr1286-113,P000593
hr1286-113,P000595
hr1286-113,P000597
hr1286-113,P000607
hr1286-113,P000598
hr1286-113,P000523
hr1286-113,R000053
hr1286-113,R000486
hr1286-113,R000515
hr1286-113,R000577
hr1286-113,S001156
hr1286-113,S001168
hr1286-113,S001145
hr1286-113,S001150
hr1286-113,S001162
hr1286-113,S000185
hr1286-113,S000248
hr1286-113,S001170
hr1286-113,S000344
hr1286-113,S000480
hr1286-113,S001175
hr1286-113,S001193
hr1286-113,T000472
hr1286-113,T000266
hr1286-113,T000468
hr1286-113,T000469
hr1286-113,T000465
hr1286-113,V000128
hr1286-113,V000131
hr1286-113,V000081
hr1286-113,W000799
hr1286-113,W000797
hr1286-113,W000215
hr1286-113,W000808
hr1286-113,Y000062
hr1285-113,B001271
hr1285-113,B001273
hr1285-113,B000911
hr1285-113,C000071
hr1285-113,C001047
hr1285-113,C001090
hr1285-113,C001066
hr1285-113,C000754
hr1285-113,C001045
hr1285-113,D000619
hr1285-113,D000616
hr1285-113,D000610
hr1285-113,D000600
hr1285-113,D000533
hr1285-113,E000290
hr1285-113,F000458
hr1285-113,G000573
hr1285-113,H000324
hr1285-113,H001038
hr1285-113,I000056
hr1285-113,K000375
hr1285-113,K000379
hr1285-113,L000563
hr1285-113,L000562
hr1285-113,M001179
hr1285-113,M000133
hr1285-113,M000309
hr1285-113,M000689
hr1285-113,M001150
hr1285-113,M001144
hr1285-113,M001191
hr1285-113,N000185
hr1285-113,P000588
hr1285-113,P000599
hr1285-113,R000011
hr1285-113,R000053
hr1285-113,R000582
