H001069,84.2,26,267,0.5,3,10,3.4,49.92,49.87,48.19,47.12,99.21,
H001070,94.2,9,95,0.1,1,3,2.9,45.52,48.18,46.03,46.40,99.84,
H001071,93.9,8,113,1.3,1,2,1.7,43.46,47.76,47.04,44.66,97.95,
H001072,97.4,4,110,0.3,1,2,1.8,42.65,46.07,46.87,44.81,99.53,
H001073,96.4,7,82,0.4,1,8,9.0,50.04,47.34,45.30,55.24,99.37,
I000024,90.9,76,519,5.8,29,12,2.0,50.67,55.08,50.40,45.10,90.87,
I000055,91.2,45,537,1.4,17,25,4.3,54.97,50.72,50.73,48.43,97.80,
I000056,95.8,80,309,2.0,15,38,9.8,63.15,55.64,46.48,56.39,96.85,
I000057,95.3,118,841,1.7,15,54,5.6,80.78,60.99,56.41,50.31,97.32,
J000032,94.5,143,1040,10.6,21,46,3.9,75.04,64.51,60.12,47.85,83.31,
J000126,93.8,38,626,4.5,23,40,6.0,53.53,49.73,52.39,50.89,92.91,
J000174,95.8,80,450,5.8,25,40,7.5,57.68,55.64,49.11,53.06,90.87,
J000177,96.3,30,312,0.8,29,10,2.9,45.74,48.60,46.53,46.40,98.74,
J000255,69.1,67,1414,5.1,21,47,3.2,77.15,53.81,67.10,46.83,91.97,
J000283,93.7,3,474,28.2,21,11,2.3,11.80,44.80,49.56,45.53,55.59,
J000285,76.8,13,155,7.8,15,8,4.8,33.53,46.21,43.60,49.15,87.72,
J000288,95.0,39,886,4.9,9,35,3.8,57.27,49.87,57.25,47.70,92.28,
J000289,92.8,12,356,2.0,9,20,5.4,45.11,46.07,47.36,50.02,96.85,
J000290,95.8,47,725,1.2,7,42,5.4,62.70,51.00,54.24,50.02,98.11,
J000291,87.7,36,367,1.1,7,15,3.7,48.36,49.45,47.56,47.56,98.27,
J000292,95.7,35,969,0.2,5,54,5.4,68.68,49.31,58.79,50.02,99.69,
J000293,89.2,38,313,0.7,5,11,3.1,47.36,49.73,46.55,46.69,98.90,
J000294,97.4,28,357,2.5,3,26,6.8,56.20,50.29,50.70,52.05,96.06,
J000295,91.4,6,476,2.0,3,26,5.4,52.93,45.65,54.04,50.02,96.85,
J000296,87.6,28,356,0.9,2,19,4.9,80.19,56.21,60.64,49.30,98.58,
J000297,92.4,1,69,2.4,1,2,2.9,37.35,44.80,44.58,46.40,96.22,
K000009,94.4,42,772,4.7,33,32,3.9,55.14,50.29,55.12,47.85,92.60,
K000148,96.2,96,206,6.1,31,7,2.3,47.05,57.89,44.56,45.53,90.39,
K000172,95.5,11,255,0.7,39,13,4.9,43.82,45.93,45.47,49.30,98.90,
K000188,90.7,66,715,3.8,19,40,5.1,61.89,53.67,54.05,49.59,94.02,
K000210,89.1,74,838,2.2,23,69,7.6,73.38,54.80,56.35,53.21,96.54,
K000220,93.3,31,353,7.1,23,23,6.0,42.68,48.74,47.30,50.89,88.82,
K000305,93.2,38,89,3.4,27,5,3.9,40.33,49.73,42.37,47.85,94.65,
K000336,89.3,17,330,5.5,19,6,1.7,37.19,46.77,46.87,44.66,91.34,
K000352,90.3,9,109,1.1,29,4,3.4,38.33,45.65,42.75,47.12,98.27,
K000360,79.8,97,506,27.1,15,23,3.8,30.31,58.04,50.15,47.70,57.32,
K000362,94.3,50,469,4.0,13,21,4.0,49.62,51.42,49.46,47.99,93.70,
K000363,96.3,27,649,0.2,13,43,6.4,59.31,48.18,52.82,51.47,99.69,
K000367,94.7,187,793,0.3,9,30,3.1,92.81,70.71,55.51,46.69,99.53,
K000368,89.2,26,532,5.9,7,24,4.3,45.22,48.04,50.64,48.43,90.71,
K000369,71.9,24,299,1.2,7,15,4.6,45.89,47.76,46.29,48.86,98.11,
K000375,94.3,15,683,2.6,5,27,3.9,50.16,46.49,53.46,47.85,95.91,
K000376,94.0,35,689,0.3,5,38,5.2,60.24,49.31,53.57,49.73,99.53,
K000378,92.4,28,545,1.3,5,37,6.5,54.94,48.32,50.88,51.61,97.95,
K000379,96.3,10,348,4.2,3,18,5.0,46.04,46.49,50.45,49.44,93.39,
K000380,96.7,19,298,1.8,3,16,5.0,49.44,48.39,49.05,49.44,97.17,
K000381,94.6,38,591,0.8,3,27,4.3,68.48,52.40,57.25,48.43,98.74,
K000382,94.1,16,648,1.1,3,22,3.3,61.86,47.76,58.85,46.98,98.27,
K000383,N/A,26,301,N/A,3,8,2.4,11.85,49.87,49.14,45.68,N/A,
K000384,92.3,26,211,0.5,3,6,2.5,47.18,49.87,46.62,45.82,99.21,
K000385,97.6,26,351,4.8,3,9,2.4,46.40,49.87,50.54,45.68,92.44,
K000386,83.4,17,168,0.4,1,8,4.3,56.92,51.56,50.12,48.43,99.37,
K000387,95.5,6,100,1.7,1,5,4.7,44.47,46.91,46.31,49.01,97.32,
K000388,96.1,1,47,6.2,1,1,2.1,30.60,44.80,43.34,45.24,90.24,
L000111,92.1,31,487,0.8,21,31,6.0,54.00,48.74,49.80,50.89,98.74,
L000123,95.0,82,255,24.3,34,7,2.1,24.12,55.92,45.47,45.24,61.73,
L000174,95.7,101,487,0.9,41,17,2.9,64.32,58.60,49.80,46.40,98.58,
L000261,94.9,103,198,0.2,37,15,5.0,60.73,58.88,44.41,49.44,99.69,
L000263,96.3,21,489,0.6,33,39,7.6,54.59,47.34,49.84,53.21,99.06,
L000274,94.1,0,76,15.4,37,17,22.4,39.96,44.38,42.13,74.65,75.75,
L000287,95.6,55,863,9.5,29,33,3.6,52.38,52.12,56.82,47.41,85.04,
L000304,N/A,58,153,N/A,27,10,4.7,10.90,52.55,43.57,49.01,N/A,
L000397,92.8,47,1062,4.2,21,43,3.9,65.29,51.00,60.53,47.85,93.39,
L000480,96.4,48,590,1.9,27,43,6.7,59.86,51.14,51.72,51.90,97.01,
L000491,94.2,15,291,1.3,23,23,7.5,47.33,46.49,46.14,53.06,97.95,
L000504,84.5,15,81,0.6,39,5,5.2,41.24,46.49,42.22,49.73,99.06,
L000517,93.4,25,166,0.8,37,22,11.5,51.67,47.90,43.81,58.86,98.74,
L000550,90.5,96,378,2.2,19,23,4.9,61.01,57.89,47.77,49.30,96.54,
L000551,93.4,89,1507,6.3,18,40,2.5,81.58,56.91,68.83,45.82,90.08,
L000553,85.4,15,183,4.2,21,11,5.6,39.56,46.49,44.13,50.31,93.39,
L000554,85.5,28,502,0.1,21,34,6.4,55.49,48.32,50.08,51.47,99.84,
L000557,96.2,34,668,4.2,17,30,4.3,51.84,49.17,53.18,48.43,93.39,
L000559,95.9,42,729,1.8,15,31,4.0,58.71,50.29,54.32,47.99,97.17,
L000560,93.1,36,507,2.3,15,27,5.0,51.76,49.45,50.17,49.44,96.38,
L000562,93.6,35,514,4.6,15,24,4.4,47.91,49.31,50.30,48.57,92.76,
L000563,85.9,33,685,2.9,11,46,6.4,57.30,49.03,53.49,51.47,95.43,
L000564,94.9,36,599,2.3,9,30,4.7,53.94,49.45,51.89,49.01,96.38,
L000565,92.1,30,1022,1.5,9,37,3.5,64.23,48.60,59.78,47.27,97.64,
L000566,97.4,67,746,0.2,9,41,5.0,68.62,53.81,54.63,49.44,99.69,
L000567,91.4,25,588,0.0,7,40,6.5,57.61,47.90,51.68,51.61,100.00,
L000569,96.0,82,617,0.6,7,40,5.7,68.56,55.92,52.23,50.46,99.06,
L000570,94.4,44,606,1.7,7,28,4.3,56.24,50.57,52.02,48.43,97.32,
L000571,90.9,40,594,3.2,7,32,5.0,53.66,50.01,51.80,49.44,94.96,
L000573,89.5,21,321,4.1,5,11,3.2,40.92,47.34,46.70,46.83,93.54,
L000574,92.8,10,166,8.1,5,12,6.8,35.10,45.79,43.81,52.05,87.24,
L000575,95.3,29,444,4.0,5,30,6.3,48.27,48.46,49.00,51.32,93.70,
L000576,95.3,13,732,3.0,5,44,5.9,53.44,46.21,54.37,50.75,95.28,
L000577,78.0,67,369,3.1,5,9,2.1,49.21,53.81,47.60,45.24,95.12,
L000578,96.2,12,473,2.5,3,24,4.9,53.20,46.91,53.95,49.30,96.06,
L000579,96.6,16,854,0.9,3,29,3.3,70.99,47.76,64.62,46.98,98.58,
L000580,93.6,29,420,4.2,3,14,3.1,51.03,50.50,52.47,46.69,93.39,
L000581,97.9,11,253,1.5,1,3,1.1,53.83,49.03,54.88,43.79,97.64,
L000582,97.1,9,286,6.8,1,5,1.7,48.34,48.18,56.72,44.66,89.29,
L000583,94.2,4,109,2.1,1,2,1.8,40.46,46.07,46.81,44.81,96.69,
L000584,96.1,5,98,1.0,1,2,1.9,41.65,46.49,46.20,44.95,98.43,
L000585,96.8,0,24,0.0,1,0,0.0,33.72,44.38,42.06,42.20,100.00,
M000087,95.8,121,884,4.6,23,51,5.1,77.26,61.41,57.21,49.59,92.76,
M000133,94.3,147,732,11.8,41,30,3.4,64.46,65.07,54.37,47.12,81.42,
M000303,87.1,61,311,4.3,33,8,2.2,45.73,52.97,46.52,45.39,93.23,
M000309,92.7,22,477,40.4,19,43,8.6,8.72,47.48,49.61,54.66,38.28,
M000312,95.5,26,1528,1.2,19,38,2.4,76.66,48.04,69.23,45.68,98.11,
M000355,90.1,29,224,0.0,31,12,4.7,46.63,48.46,44.89,49.01,100.00,
M000404,94.7,77,1000,2.4,27,31,2.9,71.38,55.22,59.37,46.40,96.22,
M000485,67.6,23,446,4.8,19,29,6.2,46.30,47.62,49.03,51.18,92.44,
M000508,93.6,26,217,3.9,23,37,15.2,53.83,48.04,44.76,64.22,93.86,
M000639,95.5,280,494,1.5,23,17,2.2,87.60,75.00,49.93,45.39,97.64,
M000689,95.1,30,298,0.4,23,46,14.0,60.84,48.60,46.27,62.48,99.37,
M000702,96.5,43,495,3.2,39,11,2.0,47.83,50.43,49.95,45.10,94.96,
M000725,93.3,40,460,6.5,41,33,6.6,47.72,50.01,49.30,51.76,89.76,
M000933,93.3,31,906,4.0,25,38,4.1,58.01,48.74,57.62,48.14,93.70,
M000934,86.3,69,496,4.1,19,19,3.4,53.30,54.09,49.97,47.12,93.54,
M001111,95.6,111,467,2.5,23,20,3.5,64.22,60.01,49.43,47.27,96.06,
M001134,95.5,32,274,9.3,21,11,3.6,35.96,48.88,45.83,47.41,85.35,
M001137,95.5,15,757,11.7,19,56,7.3,44.61,46.49,54.84,52.77,81.58,
M001138,93.3,9,293,6.3,23,16,5.3,38.11,45.65,46.18,49.88,90.08,
M001139,95.1,24,276,23.4,17,37,12.3,27.52,47.76,45.86,60.02,63.15,
M001142,57.2,24,346,0.8,15,31,8.4,52.01,47.76,47.17,54.37,98.74,
M001143,95.0,18,1047,3.6,15,39,3.7,59.29,46.91,60.25,47.56,94.33,
M001144,94.5,66,703,4.1,15,52,6.8,63.58,53.67,53.83,52.05,93.54,
M001149,90.9,39,878,0.4,13,37,4.0,64.56,49.87,57.10,47.99,99.37,
M001150,93.9,33,501,1.1,13,46,8.6,58.18,49.03,50.06,54.66,98.27,
M001151,93.5,49,418,0.8,13,29,6.2,56.20,51.28,48.51,51.18,98.74,
M001153,75.2,148,495,3.9,13,18,2.8,69.70,65.21,49.95,46.25,93.86,
M001154,94.0,6,163,0.8,13,7,4.1,40.10,45.22,43.75,48.14,98.74,
M001155,92.3,16,101,18.4,11,9,7.7,23.48,46.63,42.60,53.35,71.02,
M001156,95.6,14,366,2.7,11,26,6.8,46.33,46.35,47.54,52.05,95.75,
M001157,96.4,47,601,1.2,11,54,8.3,63.45,51.00,51.93,54.22,98.11,
M001158,94.3,24,692,5.6,11,49,6.8,51.82,47.76,53.63,52.05,91.18,
M001159,96.2,45,456,2.2,11,31,6.2,54.18,50.72,49.22,51.18,96.54,
M001160,95.2,32,1088,6.5,11,30,2.7,57.34,48.88,61.01,46.11,89.76,
M001163,95.7,45,678,1.0,11,41,5.7,61.69,50.72,53.36,50.46,98.43,
M001165,96.5,15,87,1.5,9,29,28.4,62.59,46.49,42.34,75.00,97.64,
M001166,93.7,56,561,1.4,9,34,5.5,59.79,52.26,51.18,50.17,97.80,
M001169,93.6,61,549,4.4,9,19,3.1,52.16,52.97,50.96,46.69,93.07,
M001170,85.1,63,390,3.3,9,11,2.4,49.11,53.25,47.99,45.68,94.80,
M001171,82.4,13,214,0.4,7,19,8.4,47.44,46.21,44.71,54.37,99.37,
M001176,93.6,82,663,0.6,7,13,1.7,63.97,55.92,53.08,44.66,99.06,
M001177,89.0,19,575,0.7,7,34,5.7,53.64,47.05,51.44,50.46,98.90,
M001179,94.6,40,514,4.2,5,43,7.8,53.91,50.01,50.30,53.50,93.39,
M001180,91.6,69,610,0.8,5,31,4.6,63.62,54.09,52.10,48.86,98.74,
M001181,89.1,35,491,0.7,5,45,8.6,58.97,49.31,49.87,54.66,98.90,
M001182,89.5,58,616,2.3,5,21,3.1,56.80,52.55,52.21,46.69,96.38,
M001183,75.7,53,352,0.8,6,9,2.2,49.46,51.84,47.28,45.39,98.74,
M001184,80.7,13,254,0.6,4,5,1.9,44.67,47.13,47.82,44.95,99.06,
M001185,87.7,30,438,1.5,3,26,5.6,60.15,50.72,52.97,50.31,97.64,
M001187,94.4,25,426,1.3,3,20,4.4,56.57,49.66,52.64,48.57,97.95,
M001188,96.0,35,438,5.1,3,26,5.5,55.84,51.77,52.97,50.17,91.97,
M001189,95.9,19,343,1.1,3,15,4.1,50.96,48.39,50.31,48.14,98.27,
M001190,96.1,19,286,2.2,3,17,5.6,49.24,48.39,48.72,50.31,96.54,
M001191,86.6,34,548,2.3,3,28,4.8,63.68,51.56,56.05,49.15,96.38,
M001192,94.3,5,56,9.8,3,5,8.2,32.49,45.44,42.28,54.08,84.57,
M001193,89.3,9,131,0.0,1,2,1.4,46.28,48.18,48.05,44.23,100.00,
M001194,95.4,2,91,2.0,1,4,4.3,41.21,45.22,45.81,48.43,96.85,
M001195,92.3,7,100,0.4,1,1,0.9,42.35,47.34,46.31,43.50,99.37,
M001196,95.6,7,114,0.6,1,4,3.3,45.61,47.34,47.09,46.98,99.06,
M001197,91.6,15,154,0.0,1,7,4.1,54.78,50.72,49.33,48.14,100.00,
N000002,95.1,62,820,4.2,24,44,5.0,63.23,53.11,56.01,49.44,93.39,
N000015,96.5,33,509,6.6,27,28,5.2,46.00,49.03,50.21,49.73,89.61,
N000032,94.0,91,359,3.6,37,17,3.8,55.52,57.19,47.41,47.70,94.33,
N000127,93.5,22,488,2.3,41,28,5.5,49.22,47.48,49.82,50.17,96.38,
N000147,N/A,130,1821,N/A,25,44,2.3,71.36,62.68,74.69,45.53,N/A,
N000179,95.7,9,955,6.1,17,45,4.7,52.19,45.65,58.53,49.01,90.39,
N000180,81.8,20,73,0.3,15,3,3.2,40.04,47.20,42.07,46.83,99.53,
N000181,95.1,44,384,1.4,13,41,9.6,58.21,50.57,47.88,56.10,97.80,
N000182,95.5,36,501,1.0,13,39,7.3,57.07,49.45,50.06,52.77,98.43,
N000184,94.7,42,413,3.2,5,31,6.8,51.58,50.29,48.42,52.05,94.96,
N000185,94.8,23,586,3.2,5,38,6.2,51.55,47.62,51.65,51.18,94.96,
N000186,95.9,9,493,14.9,5,33,6.6,33.56,45.65,49.91,51.76,76.54,
N000187,95.1,8,295,17.7,3,22,7.3,30.42,46.07,48.97,52.77,72.13,
N000188,94.7,7,148,0.7,2,2,1.3,45.46,47.34,49.00,44.08,98.90,
N000189,93.1,6,159,0.1,1,5,3.0,48.24,46.91,49.61,46.54,99.84,
O000085,94.6,2,247,10.5,25,9,3.6,29.22,44.66,45.32,47.41,83.46,
O000168,96.4,43,734,1.7,7,47,6.0,62.18,50.43,54.41,50.89,97.32,
O000169,75.1,41,480,1.6,7,45,8.6,58.50,50.15,49.67,54.66,97.48,
O000170,94.8,28,497,0.6,3,23,4.4,61.70,50.29,54.62,48.57,99.06,
P000034,96.0,45,393,3.1,29,32,7.3,52.56,50.72,48.05,52.77,95.12,
P000096,95.9,62,737,4.8,19,37,4.6,59.31,53.11,54.46,48.86,92.44,
P000099,92.8,8,286,7.0,25,21,7.1,38.94,45.51,46.05,52.48,88.98,
P000197,97.1,6,98,8.2,29,21,20.2,47.50,45.22,42.54,71.46,87.09,
P000258,63.0,7,709,1.3,25,35,4.9,52.74,45.37,53.94,49.30,97.95,
P000265,89.4,33,327,0.4,37,29,8.1,53.61,49.03,46.81,53.93,99.37,
P000373,95.5,39,396,1.5,19,32,7.4,54.07,49.87,48.10,52.92,97.64,
P000449,88.4,96,429,1.1,23,21,4.0,62.90,57.89,48.72,47.99,98.27,
P000523,96.1,32,642,0.6,29,21,3.1,54.68,48.88,52.69,46.69,99.06,
P000583,71.2,51,307,56.5,41,10,2.8,3.44,51.56,46.44,46.25,38.28,
P000585,87.6,7,264,3.7,15,13,4.8,39.72,45.37,45.64,49.15,94.17,
P000587,95.3,5,156,9.1,15,13,8.1,34.33,45.08,43.62,53.93,85.67,
P000588,93.7,43,688,1.9,13,27,3.7,57.15,50.43,53.55,47.56,97.01,
P000590,86.0,95,231,1.6,13,9,2.8,54.46,57.75,45.02,46.25,97.48,
P000591,94.8,37,331,1.5,11,26,7.1,51.34,49.59,46.89,52.48,97.64,
P000592,92.8,98,726,3.0,11,48,5.8,71.41,58.18,54.26,50.60,95.28,
P000593,89.6,23,575,3.8,9,33,5.5,49.44,47.62,51.44,50.17,94.02,
P000594,94.4,76,514,0.9,7,47,8.0,67.24,55.08,50.30,53.79,98.58,
P000595,91.1,39,629,3.3,7,33,4.9,54.13,49.87,52.45,49.30,94.80,
P000596,N/A,45,387,N/A,7,22,5.1,15.02,50.72,47.93,49.59,N/A,
P000597,94.9,27,991,2.6,7,25,2.5,59.46,48.18,59.20,45.82,95.91,
P000598,89.7,75,1026,7.5,7,22,2.0,62.18,54.94,59.86,45.10,88.19,
P000599,91.7,63,690,0.4,7,36,4.8,65.54,53.25,53.59,49.15,99.37,
P000601,95.5,18,511,3.1,5,32,6.0,48.67,46.91,50.25,50.89,95.12,
P000602,95.5,34,495,2.8,5,24,4.5,49.59,49.17,49.95,48.72,95.59,
P000603,76.8,127,247,4.1,5,4,1.1,55.28,62.26,45.32,43.79,93.54,
P000604,96.2,20,484,11.3,4,18,3.6,42.78,48.60,54.26,47.41,82.21,
P000605,93.4,19,281,0.8,3,14,4.7,49.76,48.39,48.58,49.01,98.74,
P000606,96.9,12,396,3.1,3,20,4.9,49.22,46.91,51.80,49.30,95.12,
P000607,96.2,26,885,1.8,3,15,1.6,71.59,49.87,65.48,44.52,97.17,
P000608,87.5,48,663,1.4,3,23,3.2,72.20,54.52,59.27,46.83,97.80,
P000609,94.9,3,68,0.4,1,1,1.4,38.98,45.65,44.52,44.23,99.37,
P000610,N/A,6,72,N/A,1,1,1.3,0.00,46.91,44.74,44.08,N/A,
P000611,93.8,9,111,0.6,1,3,2.5,45.50,48.18,46.93,45.82,99.06,
P000612,92.0,5,99,0.0,1,0,0.0,40.83,46.49,46.25,42.20,100.00,
Q000023,94.6,33,747,1.9,7,30,3.8,56.83,49.03,54.65,47.70,97.01,
Q000024,93.4,12,148,4.4,5,13,8.1,40.83,46.07,43.47,53.93,93.07,
R000011,78.2,18,438,1.1,39,30,6.6,50.21,46.91,48.89,51.76,98.27,
R000053,95.3,53,1814,16.8,45,76,4.1,68.10,51.84,74.56,48.14,73.54,
R000122,95.6,114,384,0.1,25,10,2.0,64.14,60.43,47.88,45.10,99.84,
R000146,94.1,61,158,4.8,33,5,2.3,42.03,52.97,43.66,45.53,92.44,
R000170,90.9,9,203,8.1,19,21,9.9,39.10,45.65,44.50,56.54,87.24,
R000307,90.1,61,527,3.4,35,17,2.9,52.85,52.97,50.55,46.40,94.65,
R000361,95.9,97,269,6.9,31,12,3.3,48.68,58.04,45.73,46.98,89.13,
R000395,93.2,15,228,1.7,35,26,10.7,49.01,46.49,44.97,57.70,97.32,
R000409,89.2,31,370,5.4,27,41,10.2,49.62,48.74,47.62,56.97,91.50,
R000435,89.9,58,448,3.5,27,47,9.3,59.23,52.55,49.07,55.67,94.49,
R000462,95.2,15,349,5.8,19,15,4.1,39.53,46.49,47.22,48.14,90.87,
R000486,96.8,34,626,2.3,23,37,5.6,55.61,49.17,52.39,50.31,96.38,
R000487,93.2,61,362,1.4,23,50,11.8,64.49,52.97,47.47,59.29,97.80,
R000515,94.6,34,919,30.4,23,34,3.6,24.88,49.17,57.86,47.41,52.13,
R000570,94.7,14,143,1.9,17,20,12.7,49.01,46.35,43.38,60.60,97.01,
R000571,91.3,19,163,0.4,15,13,7.1,45.90,47.05,43.75,52.48,99.37,
R000572,95.3,28,239,3.6,15,24,9.0,47.21,48.32,45.17,55.24,94.33,
R000573,57.5,29,228,3.8,15,15,5.8,43.42,48.46,44.97,50.60,94.02,
R000575,93.9,10,381,1.4,13,26,6.6,47.33,45.79,47.82,51.76,97.80,
R000576,91.2,24,385,5.7,13,24,5.9,43.79,47.76,47.90,50.75,91.02,
R000577,92.8,41,863,3.7,13,40,4.4,59.86,50.15,56.82,48.57,94.17,
R000578,87.7,68,372,3.2,11,40,9.1,59.40,53.95,47.65,55.38,94.96,
R000580,95.1,34,491,2.8,9,45,8.6,55.39,49.17,49.87,54.66,95.59,
R000581,91.1,47,458,2.5,9,25,5.0,52.41,51.00,49.26,49.44,96.06,
R000582,96.2,46,867,3.6,7,35,3.8,60.32,50.86,56.89,47.70,94.33,
R000583,94.0,33,519,1.5,7,39,7.1,55.84,49.03,50.40,52.48,97.64,
R000584,87.6,25,506,1.3,7,8,1.5,46.91,47.90,50.15,44.37,97.95,
R000585,91.9,90,536,2.3,6,61,9.7,71.15,57.05,50.71,56.25,96.38,
R000586,93.9,34,439,0.7,5,39,8.2,56.68,49.17,48.90,54.08,98.90,
R000587,92.3,28,766,1.8,5,29,3.7,56.31,48.32,55.01,47.56,97.17,
R000588,92.9,37,459,8.7,5,30,6.0,43.97,49.59,49.28,50.89,86.30,
R000589,93.1,19,380,0.6,5,18,4.5,47.40,47.05,47.80,48.72,99.06,
R000590,92.2,7,175,1.8,5,18,9.9,45.64,45.37,43.98,56.54,97.17,
R000591,94.5,10,295,0.7,5,26,8.5,48.42,45.79,46.22,54.51,98.90,
R000592,94.9,20,636,4.5,5,31,4.7,48.54,47.20,52.58,49.01,92.91,
R000593,95.3,47,778,0.9,5,41,5.0,64.10,51.00,55.23,49.44,98.58,
R000594,90.2,27,309,3.3,5,29,8.6,48.44,48.18,46.48,54.66,94.80,
R000595,85.7,77,531,17.3,5,20,3.3,38.71,55.22,50.62,46.98,72.76,
R000597,93.9,6,211,1.6,3,15,6.9,45.91,45.65,46.62,52.19,97.48,
R000598,95.5,15,349,0.2,3,18,4.9,52.55,47.55,50.48,49.30,99.69,
R000599,88.1,27,420,5.0,3,25,5.6,52.79,50.08,52.47,50.31,92.13,
R000600,N/A,8,44,N/A,1,2,3.8,2.38,47.76,43.18,47.70,N/A,
R000601,94.9,6,107,0.4,1,4,3.5,45.15,46.91,46.70,47.27,99.37,
R000602,93.6,4,220,2.7,1,8,3.6,48.71,46.07,53.03,47.41,95.75,
R000603,96.6,8,192,0.1,1,3,1.5,49.64,47.76,51.46,44.37,99.84,
R000604,94.8,4,87,1.1,1,2,2.2,40.69,46.07,45.58,45.39,98.27,
R000605,92.4,11,95,0.0,1,2,1.9,45.50,49.03,46.03,44.95,100.00,
S000018,92.7,62,410,2.2,21,20,4.2,53.57,53.11,48.36,48.28,96.54,
S000030,94.2,19,429,12.2,19,36,8.0,38.52,47.05,48.72,53.79,80.79,
S000033,N/A,119,521,N/A,25,7,1.1,27.77,61.13,50.43,43.79,N/A,
S000051,85.7,7,100,2.0,21,5,4.7,38.17,45.37,42.58,49.01,96.85,
S000148,96.7,226,727,1.1,35,25,2.6,95.47,75.00,54.28,45.97,98.27,
S000185,95.6,59,615,0.9,23,33,4.9,61.89,52.69,52.19,49.30,98.58,
S000244,89.4,84,436,0.5,37,32,6.2,64.72,56.21,48.85,51.18,99.21,
S000248,95.2,47,636,1.6,27,43,6.3,60.85,51.00,52.58,51.32,97.48,
S000250,96.3,32,636,1.3,19,48,7.2,59.43,48.88,52.58,52.63,97.95,
S000320,88.0,16,104,1.9,37,5,4.2,39.26,46.63,42.65,48.28,97.01,
S000344,95.2,17,519,0.8,19,48,9.0,56.33,46.77,50.40,55.24,98.74,
S000364,93.0,27,394,3.6,19,31,7.4,48.57,48.18,48.06,52.92,94.33,
S000480,95.3,38,1028,14.9,29,47,4.4,47.01,49.73,59.90,48.57,76.54,
S000510,92.8,24,538,12.9,19,34,6.0,38.60,47.76,50.75,50.89,79.69,
S000522,87.5,91,427,1.8,35,32,6.2,63.89,57.19,48.68,51.18,97.17,
S000583,96.4,56,508,1.8,29,64,11.3,66.19,52.26,50.19,58.57,97.17,
S000663,65.6,46,190,0.0,37,4,1.7,45.35,50.86,44.26,44.66,100.00,
S000770,95.3,76,531,0.8,19,20,3.3,60.95,55.08,50.62,46.98,98.74,
S000810,92.5,15,516,6.3,43,18,3.4,41.68,46.49,50.34,47.12,90.08,
S000822,92.0,23,153,0.7,27,10,5.7,44.45,47.62,43.57,50.46,98.90,
S000937,86.8,46,237,6.1,21,17,6.0,43.80,50.86,45.13,50.89,90.39,
S001141,88.3,11,316,1.5,19,7,2.1,41.11,45.93,46.61,45.24,97.64,
S001145,95.1,65,1255,1.5,17,32,2.4,76.78,53.53,64.13,45.68,97.64,
S001148,92.5,35,388,1.7,17,33,7.8,53.25,49.31,47.95,53.50,97.32,
S001150,96.7,31,828,0.6,15,56,6.5,64.78,48.74,56.16,51.61,99.06,
S001154,94.0,29,339,2.6,15,39,10.6,53.25,48.46,47.04,57.55,95.91,
S001155,94.8,15,126,8.6,14,10,7.1,34.79,46.49,43.06,52.48,86.46,
S001156,96.0,28,584,4.6,13,44,7.2,51.79,48.32,51.61,52.63,92.76,
S001157,92.9,3,551,2.7,13,28,5.1,46.63,44.80,50.99,49.59,95.75,
S001162,95.0,26,470,10.5,11,29,5.8,40.11,48.04,49.48,50.60,83.46,
S001164,93.8,11,192,4.3,11,12,5.9,39.32,45.93,44.30,50.75,93.23,
S001165,95.3,29,648,5.2,10,33,4.9,49.61,48.46,52.80,49.30,91.81,
S001168,96.6,25,378,1.6,9,19,4.7,47.34,47.90,47.77,49.01,97.48,
S001170,94.2,17,543,3.6,9,23,4.1,46.53,46.77,50.84,48.14,94.33,
S001171,64.8,13,144,14.6,9,15,9.6,30.47,46.21,43.40,56.10,77.01,
S001172,96.2,22,262,0.8,9,18,6.3,47.12,47.48,45.60,51.32,98.74,
S001174,94.4,7,219,3.5,9,9,4.0,38.14,45.37,44.80,47.99,94.49,
S001175,94.5,56,775,10.3,8,40,4.8,50.58,52.26,55.17,49.15,83.78,
S001176,96.0,25,348,1.3,8,24,6.4,48.92,47.90,47.21,51.47,97.95,
S001177,N/A,50,373,N/A,7,15,3.5,13.46,51.42,47.67,47.27,N/A,
S001179,92.4,55,668,5.7,7,43,5.9,56.31,52.12,53.18,50.75,91.02,
S001180,82.2,36,457,2.9,7,21,4.3,48.78,49.45,49.24,48.43,95.43,
S001181,94.3,119,581,0.6,7,17,2.4,70.62,61.13,51.55,45.68,99.06,
S001182,92.1,9,174,2.1,5,15,8.2,43.73,45.65,43.96,54.08,96.69,
S001183,92.8,42,521,1.4,5,29,5.2,55.19,50.29,50.43,49.73,97.80,
S001184,92.5,51,390,0.8,5,19,4.3,53.03,51.56,47.99,48.43,98.74,
S001185,91.9,9,394,3.7,5,20,5.0,42.98,45.65,48.06,49.44,94.17,
S001186,94.7,16,386,0.7,5,31,7.7,50.56,46.63,47.92,53.35,98.90,
S001187,92.7,59,870,8.1,5,45,4.8,57.46,52.69,56.95,49.15,87.24,
S001188,93.1,25,368,2.8,6,16,4.1,45.06,47.90,47.58,48.14,95.59,
S001189,95.7,20,567,1.6,5,34,5.8,52.33,47.20,51.29,50.60,97.48,
