hr1927-114,h29-2016,114,2016-01-08T17:25:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2016/roll029.xml,177_223_32_1,6_221_17_1,171_2_15_0,None
hr1927-114,h30-2016,114,2016-01-08T17:28:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2016/roll030.xml,174_228_31_0,2_227_16_0,172_1_15_0,None
hr1927-114,h31-2016,114,2016-01-08T17:32:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2016/roll031.xml,179_222_32_0,7_221_17_0,172_1_15_0,None
hr1927-114,h32-2016,114,2016-01-08T17:47:00Z,recommit,On Motion to Recommit with Instructions,On Motion to Recommit with Instructions,1/2,Failed,http://clerk.house.gov/evs/2016/roll032.xml,173_227_33_0,1_227_17_0,172_0_16_0,None
hr1927-114,h33-2016,114,2016-01-08T17:56:00Z,passage,On Passage,On Passage,1/2,Passed,http://clerk.house.gov/evs/2016/roll033.xml,211_188_33_1,211_16_17_1,0_172_16_0,None
hr1155-114,h13-2016,114,2016-01-07T21:26:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2016/roll013.xml,174_239_20_0,0_236_9_0,174_3_11_0,None
hr1155-114,h14-2016,114,2016-01-07T21:30:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2016/roll014.xml,172_244_17_0,0_239_6_0,172_5_11_0,None
hr1155-114,h15-2016,114,2016-01-07T21:33:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2016/roll015.xml,176_241_16_0,3_237_5_0,173_4_11_0,None
hr1155-114,h16-2016,114,2016-01-07T21:37:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2016/roll016.xml,176_239_18_0,2_238_5_0,174_1_13_0,None
hr1155-114,h17-2016,114,2016-01-07T21:40:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2016/roll017.xml,173_244_16_0,0_241_4_0,173_3_12_0,None
hr1155-114,h18-2016,114,2016-01-07T21:44:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2016/roll018.xml,173_245_15_0,0_241_4_0,173_4_11_0,None
hr1155-114,h19-2016,114,2016-01-07T22:03:00Z,recommit,On Motion to Recommit with Instructions,On Motion to Recommit with Instructions,1/2,Failed,http://clerk.house.gov/evs/2016/roll019.xml,178_239_16_0,0_239_6_0,178_0_10_0,None
hr1155-114,h20-2016,114,2016-01-07T22:09:00Z,passage,On Passage,On Passage,1/2,Passed,http://clerk.house.gov/evs/2016/roll020.xml,245_174_14_0,239_2_4_0,6_172_10_0,None
hres581-114,h21-2016,114,2016-01-07T22:16:00Z,other,On Ordering the Previous Question,On Ordering the Previous Question,1/2,Passed,http://clerk.house.gov/evs/2016/roll021.xml,236_176_21_0,235_0_10_0,1_176_11_0,None
hres581-114,h22-2016,114,2016-01-07T22:26:00Z,passage,On Agreeing to the Resolution,On Agreeing to the Resolution,1/2,Passed,http://clerk.house.gov/evs/2016/roll022.xml,234_176_23_0,234_0_11_0,0_176_12_0,None
hr3762-114,h6-2016,114,2016-01-06T22:54:00Z,passage,On Motion to Concur in the Senate Amendment,On Motion to Concur in the Senate Amendment,1/2,Passed,http://clerk.house.gov/evs/2016/roll006.xml,240_181_13_0,239_3_4_0,1_178_9_0,None
hres579-114,h2-2016,114,2016-01-06T20:30:00Z,other,On Ordering the Previous Question,On Ordering the Previous Question,1/2,Passed,http://clerk.house.gov/evs/2016/roll002.xml,239_175_19_0,238_0_7_0,1_175_12_0,None
hres579-114,h3-2016,114,2016-01-06T20:40:00Z,passage,On Agreeing to the Resolution,On Agreeing to the Resolution,1/2,Passed,http://clerk.house.gov/evs/2016/roll003.xml,237_177_19_0,237_0_8_0,0_177_11_0,None
hres580-114,h4-2016,114,2016-01-06T20:48:00Z,other,On Ordering the Previous Question,On Ordering the Previous Question,1/2,Passed,http://clerk.house.gov/evs/2016/roll004.xml,241_176_16_0,240_0_5_0,1_176_11_0,None
hres580-114,h5-2016,114,2016-01-06T20:57:00Z,passage,On Agreeing to the Resolution,On Agreeing to the Resolution,1/2,Passed,http://clerk.house.gov/evs/2016/roll005.xml,239_176_18_0,238_0_7_0,1_176_11_0,None
hr4038-114,s4-2016,114,2016-01-20T19:54:00Z,cloture,On the Cloture Motion,On the Cloture Motion H.R. 4038,3/5,Cloture Motion Rejected,http://www.senate.gov/legislative/LIS/roll_call_votes/vote1142/vote_114_2_00004.xml,55_43_2_0,53_0_1_0,2_42_0_0,0_1_1_0
s2232-114,s2-2016,114,2016-01-12T19:31:00Z,cloture,On Cloture on the Motion to Proceed,On Cloture on the Motion to Proceed S. 2232,3/5,Cloture on the Motion to Proceed Rejected,http://www.senate.gov/legislative/LIS/roll_call_votes/vote1142/vote_114_2_00002.xml,53_44_3_0,51_1_2_0,1_42_1_0,1_1_0_0
