hr436-112,h361-2012,112,2012-06-07T21:04:00Z,passage,On Passage,On Passage,1/2,Passed,http://clerk.house.gov/evs/2012/roll361.xml,270_146_15_0,233_0_8_0,37_146_7_0,None
hr5855-112,h362-2012,112,2012-06-08T01:07:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Agreed to,http://clerk.house.gov/evs/2012/roll362.xml,224_189_18_0,217_15_9_0,7_174_9_0,None
hr5855-112,h363-2012,112,2012-06-08T01:12:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Agreed to,http://clerk.house.gov/evs/2012/roll363.xml,238_175_18_0,228_4_9_0,10_171_9_0,None
hr5855-112,h364-2012,112,2012-06-08T01:16:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll364.xml,131_282_18_0,131_101_9_0,0_181_9_0,None
hr5855-112,h365-2012,112,2012-06-08T01:22:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll365.xml,204_210_17_0,187_46_8_0,17_164_9_0,None
hr5855-112,h366-2012,112,2012-06-08T01:26:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Agreed to,http://clerk.house.gov/evs/2012/roll366.xml,250_164_17_0,232_1_8_0,18_163_9_0,None
hr5855-112,h367-2012,112,2012-06-08T01:30:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll367.xml,101_314_16_0,99_134_8_0,2_180_8_0,None
hr5855-112,h368-2012,112,2012-06-08T01:33:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll368.xml,99_316_16_0,79_154_8_0,20_162_8_0,None
hr5855-112,h369-2012,112,2012-06-08T01:59:00Z,recommit,On Motion to Recommit with Instructions,On Motion to Recommit with Instructions,1/2,Failed,http://clerk.house.gov/evs/2012/roll369.xml,165_251_15_0,0_233_8_0,165_18_7_0,None
hr5855-112,h370-2012,112,2012-06-08T02:07:00Z,passage,On Passage,On Passage,1/2,Passed,http://clerk.house.gov/evs/2012/roll370.xml,234_182_15_0,217_16_8_0,17_166_7_0,None
hr5882-112,h371-2012,112,2012-06-08T15:12:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Agreed to,http://clerk.house.gov/evs/2012/roll371.xml,213_193_25_0,188_41_12_0,25_152_13_0,None
hr5882-112,h372-2012,112,2012-06-08T15:17:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Agreed to,http://clerk.house.gov/evs/2012/roll372.xml,214_189_28_0,206_25_10_0,8_164_18_0,None
hr5882-112,h373-2012,112,2012-06-08T15:21:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Agreed to,http://clerk.house.gov/evs/2012/roll373.xml,204_203_24_0,190_41_10_0,14_162_14_0,None
hr5882-112,h374-2012,112,2012-06-08T15:25:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll374.xml,178_229_24_0,10_219_12_0,168_10_12_0,None
hr5882-112,h375-2012,112,2012-06-08T15:29:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll375.xml,148_261_22_0,94_137_10_0,54_124_12_0,None
hr5882-112,h376-2012,112,2012-06-08T15:53:00Z,recommit,On Motion to Recommit with Instructions,On Motion to Recommit with Instructions,1/2,Failed,http://clerk.house.gov/evs/2012/roll376.xml,101_309_21_0,1_230_10_0,100_79_11_0,None
hr5882-112,h377-2012,112,2012-06-08T16:00:00Z,passage,On Passage,On Passage,1/2,Passed,http://clerk.house.gov/evs/2012/roll377.xml,307_102_22_0,211_19_11_0,96_83_11_0,None
hr4348-112,h378-2012,112,2012-06-08T16:06:00Z,other,On Broun of Georgia Motion to Instruct Conferees,On Broun of Georgia Motion to Instruct Conferees,1/2,Failed,http://clerk.house.gov/evs/2012/roll378.xml,82_323_26_0,82_145_14_0,0_178_12_0,None
s684-112,h379-2012,112,2012-06-18T22:54:00Z,passage,On Motion to Suspend the Rules and Pass,On Motion to Suspend the Rules and Pass,2/3,Passed,http://clerk.house.gov/evs/2012/roll379.xml,383_3_45_0,216_3_22_0,167_0_23_0,None
s404-112,h380-2012,112,2012-06-18T23:00:00Z,passage,On Motion to Suspend the Rules and Pass,On Motion to Suspend the Rules and Pass,2/3,Passed,http://clerk.house.gov/evs/2012/roll380.xml,380_0_51_0,217_0_24_0,163_0_27_0,None
hres688-112,h381-2012,112,2012-06-19T17:50:00Z,other,On Ordering the Previous Question,On Ordering the Previous Question,1/2,Passed,http://clerk.house.gov/evs/2012/roll381.xml,238_178_15_0,233_1_7_0,5_177_8_0,None
hres688-112,h382-2012,112,2012-06-19T18:11:00Z,passage,On Agreeing to the Resolution,On Agreeing to the Resolution,1/2,Passed,http://clerk.house.gov/evs/2012/roll382.xml,240_175_17_0,235_1_5_0,5_174_12_0,None
hr2578-112,h383-2012,112,2012-06-19T20:55:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll383.xml,184_236_12_0,8_226_7_0,176_10_5_0,None
hr2578-112,h384-2012,112,2012-06-19T21:02:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll384.xml,156_268_8_0,1_236_4_0,155_32_4_0,None
hr2578-112,h385-2012,112,2012-06-19T21:07:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll385.xml,177_247_8_0,4_233_4_0,173_14_4_0,None
hr2578-112,h386-2012,112,2012-06-19T21:35:00Z,recommit,On Motion to Recommit with Instructions,On Motion to Recommit with Instructions,1/2,Failed,http://clerk.house.gov/evs/2012/roll386.xml,188_234_10_0,2_234_5_0,186_0_5_0,None
hr2578-112,h387-2012,112,2012-06-19T21:42:00Z,passage,On Passage,On Passage,1/2,Passed,http://clerk.house.gov/evs/2012/roll387.xml,232_188_12_0,216_19_6_0,16_169_6_0,None
hr2938-112,h388-2012,112,2012-06-19T21:49:00Z,passage,On Motion to Suspend the Rules and Pass as Amended,On Motion to Suspend the Rules and Pass as Amended,2/3,Passed,http://clerk.house.gov/evs/2012/roll388.xml,343_78_9_2,232_4_4_1,111_74_5_1,None
hres691-112,h389-2012,112,2012-06-20T18:08:00Z,other,On Ordering the Previous Question,On Ordering the Previous Question,1/2,Passed,http://clerk.house.gov/evs/2012/roll389.xml,242_183_7_0,236_0_5_0,6_183_2_0,None
hres691-112,h390-2012,112,2012-06-20T18:15:00Z,passage,On Agreeing to the Resolution,On Agreeing to the Resolution,1/2,Passed,http://clerk.house.gov/evs/2012/roll390.xml,245_178_9_0,235_0_6_0,10_178_3_0,None
hr4348-112,h391-2012,112,2012-06-20T18:22:00Z,other,On Walz of Minnesota Motion to Instruct Conferees,On Walz of Minnesota Motion to Instruct Conferees,1/2,Passed,http://clerk.house.gov/evs/2012/roll391.xml,386_34_11_1,198_34_8_1,188_0_3_0,None
hr4480-112,h392-2012,112,2012-06-21T15:27:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Agreed to,http://clerk.house.gov/evs/2012/roll392.xml,253_163_16_0,234_0_7_0,19_163_9_0,None
hr4480-112,h393-2012,112,2012-06-21T15:35:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll393.xml,164_249_19_0,2_231_8_0,162_18_11_0,None
hr4480-112,h394-2012,112,2012-06-21T15:40:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll394.xml,177_242_13_0,4_231_6_0,173_11_7_0,None
hr4480-112,h395-2012,112,2012-06-21T15:43:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll395.xml,174_244_14_0,7_229_5_0,167_15_9_0,None
hr4480-112,h396-2012,112,2012-06-21T15:48:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll396.xml,164_255_13_0,0_235_6_0,164_20_7_0,None
hr4480-112,h397-2012,112,2012-06-21T15:52:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll397.xml,164_256_12_0,7_229_5_0,157_27_7_0,None
hr4480-112,h398-2012,112,2012-06-21T15:55:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll398.xml,190_230_12_0,8_228_5_0,182_2_7_0,None
hr4480-112,h399-2012,112,2012-06-21T15:58:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Agreed to,http://clerk.house.gov/evs/2012/roll399.xml,257_162_13_0,231_4_6_0,26_158_7_0,None
hr4480-112,h400-2012,112,2012-06-21T16:01:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll400.xml,161_256_15_0,9_225_7_0,152_31_8_0,None
hr4480-112,h401-2012,112,2012-06-21T16:05:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Agreed to,http://clerk.house.gov/evs/2012/roll401.xml,244_173_15_0,221_13_7_0,23_160_8_0,None
hr4480-112,h402-2012,112,2012-06-21T16:08:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Agreed to,http://clerk.house.gov/evs/2012/roll402.xml,263_146_23_0,230_1_10_0,33_145_13_0,None
hr4480-112,h403-2012,112,2012-06-21T16:12:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll403.xml,168_250_14_0,7_228_6_0,161_22_8_0,None
hr4480-112,h404-2012,112,2012-06-21T16:15:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Agreed to,http://clerk.house.gov/evs/2012/roll404.xml,256_161_15_0,232_4_5_0,24_157_10_0,None
hr4480-112,h405-2012,112,2012-06-21T16:19:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll405.xml,186_233_13_0,8_228_5_0,178_5_8_0,None
hr4480-112,h406-2012,112,2012-06-21T16:22:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll406.xml,162_254_16_0,1_234_6_0,161_20_10_0,None
hr4480-112,h407-2012,112,2012-06-21T16:25:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll407.xml,162_255_15_0,1_234_6_0,161_21_9_0,None
hr4480-112,h408-2012,112,2012-06-21T16:30:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll408.xml,180_235_17_0,3_231_7_0,177_4_10_0,None
hr4480-112,h409-2012,112,2012-06-21T16:58:00Z,recommit,On Motion to Recommit with Instructions,On Motion to Recommit with Instructions,1/2,Failed,http://clerk.house.gov/evs/2012/roll409.xml,166_243_23_0,1_230_10_0,165_13_13_0,None
hr4480-112,h410-2012,112,2012-06-21T17:05:00Z,passage,On Passage,On Passage,1/2,Passed,http://clerk.house.gov/evs/2012/roll410.xml,248_163_21_0,229_5_7_0,19_158_14_0,None
hr4348-112,h411-2012,112,2012-06-21T17:12:00Z,other,On McKinley of West Virginia Motion to Instruct Conferees,On McKinley of West Virginia Motion to Instruct Conferees,1/2,Passed,http://clerk.house.gov/evs/2012/roll411.xml,260_138_34_0,221_9_11_0,39_129_23_0,None
hres697-112,h412-2012,112,2012-06-26T22:56:00Z,other,On Ordering the Previous Question,On Ordering the Previous Question,1/2,Passed,http://clerk.house.gov/evs/2012/roll412.xml,226_168_38_0,225_0_16_0,1_168_22_0,None
hres697-112,h413-2012,112,2012-06-26T23:03:00Z,passage,On Agreeing to the Resolution,On Agreeing to the Resolution,1/2,Passed,http://clerk.house.gov/evs/2012/roll413.xml,229_166_37_0,225_0_16_0,4_166_21_0,None
hr4348-112,h414-2012,112,2012-06-26T23:09:00Z,other,On Hoyer of Maryland Motion to Instruct Conferees,On Hoyer of Maryland Motion to Instruct Conferees,1/2,Failed,http://clerk.house.gov/evs/2012/roll414.xml,172_225_34_1,6_222_13_0,166_3_21_1,None
hr4348-112,h415-2012,112,2012-06-26T23:16:00Z,other,On Black of Tennessee Motion to Instruct Conferees,On Black of Tennessee Motion to Instruct Conferees,1/2,Passed,http://clerk.house.gov/evs/2012/roll415.xml,201_194_37_0,201_25_15_0,0_169_22_0,None
hr5972-112,h416-2012,112,2012-06-27T02:46:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll416.xml,175_222_35_0,10_219_12_0,165_3_23_0,None
hr5972-112,h417-2012,112,2012-06-27T02:51:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll417.xml,164_238_30_0,154_77_10_0,10_161_20_0,None
hr5972-112,h418-2012,112,2012-06-27T02:55:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll418.xml,160_243_29_0,156_76_9_0,4_167_20_0,None
hr5972-112,h419-2012,112,2012-06-27T02:59:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll419.xml,184_218_30_0,14_217_10_0,170_1_20_0,None
hr5972-112,h420-2012,112,2012-06-27T03:03:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll420.xml,179_224_29_0,174_58_9_0,5_166_20_0,None
hr5972-112,h421-2012,112,2012-06-27T03:07:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll421.xml,173_230_29_0,170_62_9_0,3_168_20_0,None
hr5972-112,h422-2012,112,2012-06-27T03:10:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll422.xml,188_215_29_0,183_49_9_0,5_166_20_0,None
hr5972-112,h423-2012,112,2012-06-27T03:15:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll423.xml,138_265_29_0,137_95_9_0,1_170_20_0,None
hr5972-112,h424-2012,112,2012-06-27T20:36:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll424.xml,168_256_8_0,166_71_4_0,2_185_4_0,None
hr5972-112,h425-2012,112,2012-06-27T20:40:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll425.xml,178_240_14_0,175_59_7_0,3_181_7_0,None
hr5972-112,h426-2012,112,2012-06-27T20:44:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll426.xml,174_248_10_0,171_65_5_0,3_183_5_0,None
hr5972-112,h427-2012,112,2012-06-27T20:48:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll427.xml,193_229_10_0,184_50_7_0,9_179_3_0,None
hr5972-112,h428-2012,112,2012-06-27T20:52:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll428.xml,178_247_7_0,174_63_4_0,4_184_3_0,None
hr5972-112,h429-2012,112,2012-06-27T20:55:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll429.xml,169_250_13_0,167_70_4_0,2_180_9_0,None
hr5972-112,h430-2012,112,2012-06-27T20:58:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll430.xml,160_264_8_0,157_79_5_0,3_185_3_0,None
hr5972-112,h431-2012,112,2012-06-27T21:02:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll431.xml,172_249_11_0,168_68_5_0,4_181_6_0,None
hr5972-112,h432-2012,112,2012-06-27T21:05:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll432.xml,172_250_10_0,170_65_6_0,2_185_4_0,None
hr5972-112,h433-2012,112,2012-06-27T21:10:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll433.xml,157_267_8_0,157_80_4_0,0_187_4_0,None
hr5972-112,h434-2012,112,2012-06-27T21:13:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll434.xml,80_342_10_0,80_156_5_0,0_186_5_0,None
hr5972-112,h435-2012,112,2012-06-27T21:17:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll435.xml,123_300_9_0,123_114_4_0,0_186_5_0,None
hr5972-112,h436-2012,112,2012-06-27T21:20:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll436.xml,178_242_12_0,174_59_8_0,4_183_4_0,None
hres708-112,h437-2012,112,2012-06-28T18:07:00Z,passage,On Agreeing to the Resolution,On Agreeing to the Resolution,1/2,Passed,http://clerk.house.gov/evs/2012/roll437.xml,254_173_5_0,239_0_2_0,15_173_3_0,None
hr4251-112,h438-2012,112,2012-06-28T18:15:00Z,passage,On Motion to Suspend the Rules and Pass as Amended,On Motion to Suspend the Rules and Pass as Amended,2/3,Passed,http://clerk.house.gov/evs/2012/roll438.xml,402_21_9_0,220_18_3_0,182_3_6_0,None
hr4005-112,h439-2012,112,2012-06-28T18:23:00Z,passage,On Motion to Suspend the Rules and Pass as Amended,On Motion to Suspend the Rules and Pass as Amended,2/3,Passed,http://clerk.house.gov/evs/2012/roll439.xml,411_9_12_0,228_8_5_0,183_1_7_0,None
hres711-112,h440-2012,112,2012-06-28T20:30:00Z,other,On Motion to Refer the Resolution to Oversight and Government Reform,On Motion to Refer the Resolution to Oversight and Government Reform,1/2,Failed,http://clerk.house.gov/evs/2012/roll440.xml,172_251_9_0,0_237_4_0,172_14_5_0,None
hres711-112,h441-2012,112,2012-06-28T20:39:00Z,passage,On Agreeing to the Resolution,On Agreeing to the Resolution,1/2,Passed,http://clerk.house.gov/evs/2012/roll441.xml,255_67_109_1,238_2_1_0,17_65_108_1,None
hres706-112,h442-2012,112,2012-06-28T21:34:00Z,passage,On Agreeing to the Resolution,On Agreeing to the Resolution,1/2,Passed,http://clerk.house.gov/evs/2012/roll442.xml,258_95_74_5,237_0_4_0,21_95_70_5,None
hres718-112,h443-2012,112,2012-06-29T14:35:00Z,other,On Motion to Table,On Motion to Table,1/2,Passed,http://clerk.house.gov/evs/2012/roll443.xml,259_161_12_0,235_0_6_0,24_161_6_0,None
hres717-112,h444-2012,112,2012-06-29T14:43:00Z,passage,On Agreeing to the Resolution,On Agreeing to the Resolution,1/2,Passed,http://clerk.house.gov/evs/2012/roll444.xml,244_176_12_0,232_2_7_0,12_174_5_0,None
hr5972-112,h445-2012,112,2012-06-29T16:17:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll445.xml,166_254_12_0,160_75_6_0,6_179_6_0,None
hr5972-112,h446-2012,112,2012-06-29T16:21:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Agreed to,http://clerk.house.gov/evs/2012/roll446.xml,235_186_11_0,230_6_5_0,5_180_6_0,None
hr5972-112,h447-2012,112,2012-06-29T16:31:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Agreed to,http://clerk.house.gov/evs/2012/roll447.xml,234_191_7_0,222_16_3_0,12_175_4_0,None
hr5972-112,h448-2012,112,2012-06-29T16:35:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Agreed to,http://clerk.house.gov/evs/2012/roll448.xml,239_185_8_0,235_2_4_0,4_183_4_0,None
hr5972-112,h449-2012,112,2012-06-29T17:01:00Z,recommit,On Motion to Recommit with Instructions,On Motion to Recommit with Instructions,1/2,Failed,http://clerk.house.gov/evs/2012/roll449.xml,188_233_11_0,3_233_5_0,185_0_6_0,None
hr5972-112,h450-2012,112,2012-06-29T17:09:00Z,passage,On Passage,On Passage,1/2,Passed,http://clerk.house.gov/evs/2012/roll450.xml,261_163_8_0,182_55_4_0,79_108_4_0,None
hr4348-112,h451-2012,112,2012-06-29T17:22:00Z,passage,On Agreeing to the Conference Report,On Agreeing to the Conference Report,1/2,Passed,http://clerk.house.gov/evs/2012/roll451.xml,373_52_7_0,186_52_3_0,187_0_4_0,None
hr4155-112,h452-2012,112,2012-07-09T22:55:00Z,passage,On Motion to Suspend the Rules and Pass as Amended,On Motion to Suspend the Rules and Pass as Amended,2/3,Passed,http://clerk.house.gov/evs/2012/roll452.xml,369_0_62_0,206_0_34_0,163_0_28_0,None
hr4367-112,h453-2012,112,2012-07-09T23:02:00Z,passage,On Motion to Suspend the Rules and Pass,On Motion to Suspend the Rules and Pass,2/3,Passed,http://clerk.house.gov/evs/2012/roll453.xml,371_0_60_0,211_0_29_0,160_0_31_0,None
hr5892-112,h454-2012,112,2012-07-09T23:09:00Z,passage,On Motion to Suspend the Rules and Pass,On Motion to Suspend the Rules and Pass,2/3,Passed,http://clerk.house.gov/evs/2012/roll454.xml,372_0_59_0,208_0_32_0,164_0_27_0,None
hres724-112,h456-2012,112,2012-07-10T18:40:00Z,other,On Ordering the Previous Question,On Ordering the Previous Question,1/2,Passed,http://clerk.house.gov/evs/2012/roll456.xml,238_184_9_0,235_0_5_0,3_184_4_0,None
hres724-112,h457-2012,112,2012-07-10T18:46:00Z,passage,On Agreeing to the Resolution,On Agreeing to the Resolution,1/2,Passed,http://clerk.house.gov/evs/2012/roll457.xml,240_182_9_0,236_0_4_0,4_182_5_0,None
hr6079-112,h459-2012,112,2012-07-11T19:45:00Z,recommit,On Motion to Recommit with Instructions,On Motion to Recommit with Instructions,1/2,Failed,http://clerk.house.gov/evs/2012/roll459.xml,180_248_3_0,0_239_1_0,180_9_2_0,None
hr6079-112,h460-2012,112,2012-07-11T19:53:00Z,passage,On Passage,On Passage,1/2,Passed,http://clerk.house.gov/evs/2012/roll460.xml,244_185_2_0,239_0_1_0,5_185_1_0,None
hres726-112,h461-2012,112,2012-07-11T20:06:00Z,passage,On Agreeing to the Resolution,On Agreeing to the Resolution,1/2,Passed,http://clerk.house.gov/evs/2012/roll461.xml,245_180_6_0,235_0_5_0,10_180_1_0,None
hr4402-112,h462-2012,112,2012-07-12T15:58:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll462.xml,162_251_18_0,0_233_7_0,162_18_11_0,None
hr4402-112,h463-2012,112,2012-07-12T16:03:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll463.xml,162_252_17_0,0_233_7_0,162_19_10_0,None
hr4402-112,h464-2012,112,2012-07-12T16:07:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll464.xml,163_253_15_0,3_230_7_0,160_23_8_0,None
hr4402-112,h465-2012,112,2012-07-12T16:11:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Agreed to,http://clerk.house.gov/evs/2012/roll465.xml,238_178_15_0,225_8_7_0,13_170_8_0,None
hr4402-112,h466-2012,112,2012-07-12T16:14:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll466.xml,167_248_16_0,2_232_6_0,165_16_10_0,None
hr4402-112,h467-2012,112,2012-07-12T16:43:00Z,recommit,On Motion to Recommit with Instructions,On Motion to Recommit with Instructions,1/2,Failed,http://clerk.house.gov/evs/2012/roll467.xml,181_231_19_0,1_228_11_0,180_3_8_0,None
hr4402-112,h468-2012,112,2012-07-12T16:50:00Z,passage,On Passage,On Passage,1/2,Passed,http://clerk.house.gov/evs/2012/roll468.xml,256_160_15_0,234_0_6_0,22_160_9_0,None
hr6018-112,h469-2012,112,2012-07-17T22:54:00Z,passage,On Motion to Suspend the Rules and Pass as Amended,On Motion to Suspend the Rules and Pass as Amended,2/3,Passed,http://clerk.house.gov/evs/2012/roll469.xml,333_61_37_0,166_60_14_0,167_1_23_0,None
s2009-112,h470-2012,112,2012-07-17T23:04:00Z,passage,On Motion to Suspend the Rules and Pass,On Motion to Suspend the Rules and Pass,2/3,Passed,http://clerk.house.gov/evs/2012/roll470.xml,378_11_42_0,212_11_17_0,166_0_25_0,None
hr5872-112,h471-2012,112,2012-07-18T17:54:00Z,passage,On Motion to Suspend the Rules and Pass as Amended,On Motion to Suspend the Rules and Pass as Amended,2/3,Passed,http://clerk.house.gov/evs/2012/roll471.xml,414_2_15_0,237_0_3_0,177_2_12_0,None
hr5856-112,h472-2012,112,2012-07-19T01:35:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll472.xml,166_250_15_0,84_154_2_0,82_96_13_0,None
hr5856-112,h473-2012,112,2012-07-19T01:40:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll473.xml,202_216_13_0,81_156_3_0,121_60_10_0,None
hr5856-112,h474-2012,112,2012-07-19T01:45:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll474.xml,60_359_12_0,24_214_2_0,36_145_10_0,None
hr5856-112,h475-2012,112,2012-07-19T01:49:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll475.xml,145_273_13_0,16_221_3_0,129_52_10_0,None
hr5856-112,h476-2012,112,2012-07-19T01:54:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll476.xml,137_282_12_0,120_118_2_0,17_164_10_0,None
hr5856-112,h477-2012,112,2012-07-19T01:58:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll477.xml,150_268_13_0,12_226_2_0,138_42_11_0,None
hr5856-112,h478-2012,112,2012-07-19T02:01:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Failed,http://clerk.house.gov/evs/2012/roll478.xml,186_233_12_0,185_53_2_0,1_180_10_0,None
hr5856-112,h479-2012,112,2012-07-19T02:06:00Z,amendment,On Agreeing to the Amendment,On Agreeing to the Amendment,1/2,Agreed to,http://clerk.house.gov/evs/2012/roll479.xml,228_191_12_0,68_170_2_0,160_21_10_0,None
